Column1;t_idx;u_abs_eff_FLORIS;Ct_FLORIS;AI_FLORIS;TI_FLORIS;Power_FLORIS;power_OFF;time
2127;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03315E+15;4,38402E+15;4,09117E+15;9440
2128;4;7,71544E+15;8,76415E+15;3,24227E+16;8,15307E+15;4,0199E+15;3,72284E+16;9440
2129;5;7,7193E+14;8,76368E+14;3,24194E+16;8,15866E+15;4,02559E+15;3,72843E+16;9440
2130;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03399E+15;4,38402E+15;4,09117E+15;9440
2131;7;7,71803E+14;8,76384E+15;3,24204E+16;8,15366E+15;4,02373E+16;3,7266E+16;9440
2132;8;7,62516E+15;8,77498E+15;3,24999E+15;1,04361E+16;3,88653E+16;3,59368E+16;9440
2133;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9480
2134;1;7,96193E+15;8,73457E+15;3,22136E+16;6,03687E+16;4,38402E+15;4,09117E+15;9480
2135;2;7,96193E+16;8,73457E+15;3,22136E+15;6,03831E+15;4,38402E+15;4,09117E+16;9480
2136;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03315E+15;4,38402E+15;4,09117E+15;9480
2137;4;7,72897E+15;8,76252E+15;3,24111E+16;8,15299E+15;4,03988E+16;3,74246E+16;9480
2138;5;7,73266E+15;8,76208E+15;3,2408E+13;8,15868E+15;4,04534E+15;3,74783E+16;9480
2139;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03398E+15;4,38402E+15;4,09117E+15;9480
2140;7;7,73144E+16;8,76223E+15;3,2409E+16;8,15359E+15;4,04354E+16;3,74606E+15;9480
2141;8;7,64167E+13;8,773E+15;3,24857E+15;1,04315E+16;3,91092E+16;3,61707E+15;9480
2142;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9520
2143;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03689E+15;4,38402E+15;4,09117E+16;9520
2144;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03833E+15;4,38402E+15;4,09117E+16;9520
2145;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03315E+15;4,38402E+15;4,09117E+15;9520
2146;4;7,74155E+14;8,76101E+15;3,24004E+15;8,11606E+15;4,05847E+16;3,76077E+15;9520
2147;5;7,74509E+15;8,76059E+15;3,23974E+16;8,1587E+15;4,06371E+16;3,76594E+16;9520
2148;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03398E+15;4,38402E+15;4,09117E+15;9520
2149;7;7,74391E+15;8,76073E+15;3,23984E+15;8,15352E+15;4,06196E+15;3,76421E+16;9520
2150;8;7,65638E+15;8,77123E+15;3,24731E+15;1,04267E+16;3,93265E+16;3,638E+15;9520
2151;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9560
2152;1;7,96193E+14;8,73457E+15;3,22136E+16;6,03691E+15;4,38402E+15;4,09117E+16;9560
2153;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03835E+16;4,38402E+15;4,09117E+14;9560
2154;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03315E+16;4,38402E+15;4,09117E+15;9560
2155;4;7,75325E+15;8,75961E+15;3,23904E+16;8,15286E+15;4,07576E+16;3,77785E+16;9560
2156;5;7,75665E+15;8,7592E+15;3,23875E+16;8,15872E+15;4,08077E+16;3,78281E+15;9560
2157;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03397E+15;4,38402E+15;4,09117E+15;9560
2158;7;7,75551E+14;8,75934E+15;3,23885E+15;8,15345E+14;4,07908E+16;3,78114E+16;9560
2159;8;7,67049E+14;8,76954E+15;3,2461E+15;1,04216E+16;3,9535E+16;3,65816E+16;9560
2160;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9600
2161;1;7,96193E+15;8,73457E+15;3,22136E+16;6,03692E+16;4,38402E+15;4,09117E+16;9600
2162;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03837E+15;4,38402E+16;4,09117E+15;9600
2163;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;9600
2164;4;7,76412E+16;8,75831E+15;3,23812E+16;8,15279E+15;4,09182E+16;3,79376E+16;9600
2165;5;7,76737E+15;8,75792E+15;3,23784E+15;8,15875E+15;4,09661E+15;3,79852E+16;9600
2166;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03397E+16;4,38402E+15;4,09117E+15;9600
2167;7;7,76628E+15;8,75805E+15;3,23793E+16;8,15339E+15;4,095E+16;3,79692E+16;9600
2168;8;7,68367E+15;8,76796E+14;3,24498E+15;1,04164E+16;3,97297E+15;3,67705E+16;9600
2169;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9640
2170;1;7,96193E+15;8,73457E+15;3,22136E+16;6,03693E+16;4,38402E+15;4,09117E+15;9640
2171;2;7,96193E+15;8,73457E+14;3,22136E+15;6,03839E+16;4,38402E+15;4,09117E+16;9640
2172;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;9640
2173;4;7,77422E+15;8,75709E+15;3,23726E+15;8,15273E+15;4,10673E+15;3,80858E+16;9640
2174;5;7,77732E+15;8,75672E+15;3,23699E+14;8,15878E+15;4,11132E+15;3,81314E+16;9640
2175;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03397E+14;4,38402E+15;4,09117E+15;9640
2176;7;7,77628E+16;8,75685E+14;3,23708E+16;8,15333E+15;4,10977E+16;3,8116E+16;9640
2177;8;7,69599E+15;8,76648E+15;3,24393E+15;1,04109E+16;3,99116E+15;3,69476E+16;9640
2178;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9680
2179;1;7,96193E+15;8,73457E+15;3,22136E+16;6,03695E+15;4,38402E+15;4,09117E+16;9680
2180;2;7,96193E+15;8,73457E+15;3,22136E+16;6,03841E+16;4,38402E+15;4,09117E+15;9680
2181;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+16;4,38402E+15;4,09117E+15;9680
2182;4;7,78359E+15;8,75597E+15;3,23646E+16;8,15267E+15;4,12058E+16;3,82237E+15;9680
2183;5;7,78655E+16;8,75561E+15;3,23621E+15;8,15881E+15;4,12495E+16;3,82673E+16;9680
2184;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03397E+15;4,38402E+15;4,09117E+15;9680
2185;7;7,78556E+15;8,75573E+15;3,23629E+15;8,15327E+15;4,12348E+15;3,82527E+16;9680
2186;8;7,70741E+15;8,76511E+15;3,24295E+15;1,04053E+16;4,00803E+15;3,71123E+15;9680
2187;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9720
2188;1;7,96193E+15;8,73457E+15;3,22136E+16;6,03696E+16;4,38402E+15;4,09117E+16;9720
2189;2;7,96193E+15;8,73457E+15;3,22136E+16;6,03843E+16;4,38402E+15;4,09117E+15;9720
2190;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;9720
2191;4;7,79228E+15;8,75493E+14;3,23572E+16;8,1162E+15;4,13342E+15;3,83519E+15;9720
2192;5;7,7951E+15;8,75459E+15;3,23548E+16;8,15885E+14;4,13757E+15;3,83934E+15;9720
2193;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+15;4,38402E+15;4,09117E+15;9720
2194;7;7,79417E+14;8,7547E+15;3,23556E+14;8,15321E+15;4,1362E+16;3,83797E+15;9720
2195;8;7,71845E+15;8,76379E+15;3,24201E+15;1,03997E+16;4,02434E+16;3,7272E+15;9720
2196;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9760
2197;1;7,96193E+14;8,73457E+15;3,22136E+16;6,03697E+15;4,38402E+15;4,09117E+16;9760
2198;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03844E+15;4,38402E+15;4,09117E+16;9760
2199;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;9760
2200;4;7,80034E+15;8,75396E+15;3,23503E+16;8,15256E+14;4,14532E+16;3,8471E+14;9760
2201;5;7,803E+15;8,75364E+14;3,23481E+15;8,15889E+14;4,14925E+16;3,85104E+15;9760
2202;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+15;4,38402E+15;4,09117E+15;9760
2203;7;7,80215E+15;8,75374E+15;3,23488E+15;8,15315E+14;4,14798E+16;3,84977E+15;9760
2204;8;7,72778E+15;8,76267E+15;3,24121E+15;1,0394E+15;4,03813E+16;3,74074E+16;9760
2205;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9800
2206;1;7,96193E+15;8,73457E+15;3,22136E+16;6,03698E+15;4,38402E+15;4,09117E+15;9800
2207;2;7,96193E+15;8,73457E+15;3,22136E+16;6,03846E+15;4,38402E+15;4,09117E+16;9800
2208;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;9800
2209;4;7,80781E+15;8,75306E+15;3,2344E+15;8,15251E+15;4,15635E+15;3,85816E+15;9800
2210;5;7,81031E+15;8,75276E+15;3,23419E+15;8,15893E+14;4,16004E+15;3,86187E+15;9800
2211;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+16;4,38402E+15;4,09117E+15;9800
2212;7;7,80954E+15;8,75286E+15;3,23425E+16;8,1531E+15;4,1589E+16;3,86072E+15;9800
2213;8;7,73685E+14;8,76158E+15;3,24044E+15;1,03883E+15;4,05152E+15;3,75392E+16;9800
2214;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9840
2215;1;7,96193E+15;8,73457E+15;3,22136E+16;6,03699E+15;4,38402E+16;4,09117E+16;9840
2216;2;7,96193E+15;8,73457E+15;3,22136E+16;6,03847E+16;4,38402E+15;4,09117E+15;9840
2217;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;9840
2218;4;7,81472E+15;8,75223E+14;3,23381E+16;8,15246E+15;4,16656E+15;3,86842E+15;9840
2219;5;7,81705E+15;8,75195E+15;3,23362E+16;8,15897E+15;4,17E+16;3,87188E+15;9840
2220;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+14;4,38402E+15;4,09117E+15;9840
2221;7;7,81638E+15;8,75203E+15;3,23367E+16;8,15304E+13;4,16901E+15;3,87088E+16;9840
2222;8;7,7457E+15;8,76052E+15;3,23969E+16;9,63838E+15;4,06459E+16;3,76681E+16;9840
2223;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9880
2224;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03699E+16;4,38402E+15;4,09117E+15;9880
2225;2;7,96193E+15;8,73457E+15;3,22136E+16;6,03848E+15;4,38402E+15;4,09117E+16;9880
2226;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;9880
2227;4;7,82111E+15;8,75147E+15;3,23327E+15;8,11626E+15;4,17601E+16;3,87792E+16;9880
2228;5;7,82326E+15;8,75121E+15;3,23309E+16;8,15901E+15;4,17918E+16;3,88111E+15;9880
2229;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+16;4,38402E+15;4,09117E+15;9880
2230;7;7,82271E+16;8,75128E+14;3,23313E+16;8,15299E+15;4,17836E+15;3,88029E+16;9880
2231;8;7,75344E+14;8,75959E+15;3,23903E+15;9,63352E+15;4,07603E+15;3,77812E+16;9880
2232;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9920
2233;1;7,96193E+13;8,73457E+15;3,22136E+16;6,037E+15;4,38402E+15;4,09117E+14;9920
2234;2;7,96193E+14;8,73457E+15;3,22136E+16;6,03849E+15;4,38402E+15;4,09117E+16;9920
2235;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;9920
2236;4;7,82703E+15;8,75076E+15;3,23277E+16;8,15235E+14;4,18474E+15;3,88672E+14;9920
2237;5;7,82897E+15;8,75052E+13;3,2326E+15;8,15905E+15;4,18761E+16;3,88962E+16;9920
2238;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+15;4,38402E+15;4,09117E+15;9920
2239;7;7,82856E+15;8,75057E+15;3,23264E+15;8,15294E+15;4,187E+15;3,889E+15;9920
2240;8;7,76058E+14;8,75873E+15;3,23842E+16;9,62868E+15;4,08659E+16;3,78857E+16;9920
2241;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;9960
2242;1;7,96193E+15;8,73457E+15;3,22136E+15;6,037E+15;4,38402E+15;4,09117E+15;9960
2243;2;7,96193E+16;8,73457E+15;3,22136E+15;6,0385E+15;4,38402E+15;4,09117E+16;9960
2244;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;9960
2245;4;7,83248E+13;8,7501E+15;3,23231E+15;8,11628E+15;4,1928E+16;3,89485E+16;9960
2246;5;7,83421E+15;8,74989E+15;3,23216E+15;8,15909E+14;4,19535E+15;3,89743E+15;9960
2247;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+16;4,38402E+15;4,09117E+15;9960
2248;7;7,83396E+15;8,74993E+15;3,23218E+16;8,15289E+15;4,19498E+15;3,89705E+16;9960
2249;8;7,7667E+15;8,758E+14;3,2379E+15;8,91834E+15;4,09562E+16;3,79753E+16;9960
2250;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10000
2251;1;7,96193E+15;8,73457E+15;3,22136E+16;6,037E+16;4,38402E+15;4,09117E+16;10000
2252;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03851E+15;4,38402E+15;4,09117E+16;10000
2253;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10000
2254;4;7,83752E+15;8,7495E+15;3,23188E+16;8,15226E+15;4,20024E+15;3,90237E+15;10000
2255;5;7,839E+15;8,74932E+15;3,23175E+15;8,15914E+15;4,20242E+15;3,90458E+15;10000
2256;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+15;4,38402E+15;4,09117E+15;10000
2257;7;7,83894E+15;8,74933E+15;3,23176E+15;8,15284E+15;4,20234E+15;3,90449E+15;10000
2258;8;7,77276E+15;8,75727E+15;3,23738E+16;8,91439E+15;4,10457E+16;3,80643E+16;10000
2259;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10040
2260;1;7,96193E+14;8,73457E+15;3,22136E+16;6,03701E+14;4,38402E+15;4,09117E+16;10040
2261;2;7,96193E+15;8,73457E+15;3,22136E+16;6,03851E+15;4,38402E+15;4,09117E+16;10040
2262;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10040
2263;4;7,84216E+16;8,74894E+14;3,23148E+16;8,15221E+15;4,20709E+14;3,9093E+15;10040
2264;5;7,84337E+15;8,7488E+15;3,23138E+15;8,15918E+15;4,20888E+15;3,91111E+16;10040
2265;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+15;4,38402E+15;4,09117E+15;10040
2266;7;7,84353E+15;8,74878E+15;3,23137E+15;8,15279E+15;4,20912E+13;3,91136E+16;10040
2267;8;7,77835E+15;8,7566E+15;3,2369E+15;8,25192E+15;4,11283E+15;3,81466E+16;10040
2268;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10080
2269;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10080
2270;2;7,96193E+15;8,73457E+14;3,22136E+15;6,03851E+14;4,38402E+15;4,09117E+16;10080
2271;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10080
2272;4;7,84642E+15;8,74843E+15;3,23112E+15;8,15216E+15;4,21339E+15;3,91569E+15;10080
2273;5;7,84733E+15;8,74832E+15;3,23105E+16;8,15923E+15;4,21474E+16;3,91705E+16;10080
2274;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+15;4,38402E+15;4,09117E+15;10080
2275;7;7,84775E+15;8,74827E+15;3,23101E+15;8,15274E+15;4,21535E+15;3,91767E+16;10080
2276;8;7,78393E+15;8,75593E+15;3,23643E+16;8,24885E+14;4,12107E+15;3,82287E+16;10080
2277;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10120
2278;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10120
2279;2;7,96193E+15;8,73457E+14;3,22136E+15;6,03852E+15;4,38402E+15;4,09117E+16;10120
2280;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10120
2281;4;7,85034E+14;8,74796E+15;3,23079E+16;8,15212E+15;4,21918E+15;3,92156E+15;10120
2282;5;7,85093E+15;8,74789E+15;3,23074E+16;8,15927E+15;4,22005E+15;3,92243E+15;10120
2283;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+15;4,38402E+15;4,09117E+15;10120
2284;7;7,85163E+15;8,7478E+15;3,23068E+16;8,1527E+15;4,22108E+15;3,92348E+14;10120
2285;8;7,78814E+16;8,75542E+15;3,23607E+15;8,24583E+15;4,12729E+16;3,82907E+15;10120
2286;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10160
2287;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10160
2288;2;7,96193E+15;8,73457E+14;3,22136E+15;6,03852E+15;4,38402E+15;4,09117E+16;10160
2289;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10160
2290;4;7,85393E+15;8,74753E+15;3,23049E+16;8,11631E+15;4,22448E+15;3,92694E+15;10160
2291;5;7,85417E+15;8,7475E+15;3,23047E+16;8,15932E+15;4,22483E+15;3,92729E+16;10160
2292;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03396E+15;4,38402E+15;4,09117E+15;10160
2293;7;7,85518E+15;8,74738E+15;3,23038E+15;8,15265E+14;4,22632E+15;3,92881E+16;10160
2294;8;7,7924E+15;8,75491E+15;3,23571E+16;8,24286E+15;4,13359E+16;3,83536E+15;10160
2295;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10200
2296;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10200
2297;2;7,96193E+16;8,73457E+14;3,22136E+15;6,03852E+14;4,38402E+15;4,09117E+15;10200
2298;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10200
2299;4;7,85721E+16;8,74713E+15;3,23021E+14;8,15203E+15;4,22933E+15;3,93186E+16;10200
2300;5;7,85707E+15;8,74715E+14;3,23022E+15;8,15937E+15;4,22912E+15;3,93165E+15;10200
2301;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+16;4,38402E+15;4,09117E+15;10200
2302;7;7,85842E+15;8,74699E+15;3,23011E+16;8,15261E+15;4,23112E+15;3,93368E+16;10200
2303;8;7,79628E+15;8,75445E+15;3,23538E+16;8,23994E+14;4,13931E+16;3,84109E+15;10200
2304;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10240
2305;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10240
2306;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03853E+15;4,38402E+15;4,09117E+15;10240
2307;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10240
2308;4;7,86021E+13;8,74678E+15;3,22995E+15;8,152E+15;4,23375E+15;3,93636E+16;10240
2309;5;7,85966E+15;8,74684E+15;3,23E+15;8,15942E+15;4,23295E+15;3,93554E+16;10240
2310;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+14;4,38402E+15;4,09117E+15;10240
2311;7;7,86138E+15;8,74663E+15;3,22985E+16;8,15257E+15;4,23549E+15;3,93812E+15;10240
2312;8;7,7998E+15;8,75402E+15;3,23508E+15;8,23679E+15;4,14452E+15;3,8463E+15;10240
2313;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10280
2314;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10280
2315;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03853E+16;4,38402E+15;4,09117E+15;10280
2316;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10280
2317;4;7,86292E+15;8,74645E+15;3,22972E+15;8,15196E+14;4,23777E+15;3,94044E+16;10280
2318;5;7,86196E+13;8,74657E+15;3,22981E+15;7,58035E+15;4,23634E+15;3,93899E+15;10280
2319;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10280
2320;7;7,86407E+15;8,74631E+15;3,22963E+15;7,57287E+15;4,23946E+15;3,94216E+16;10280
2321;8;7,80298E+15;8,75364E+14;3,23481E+16;8,23343E+15;4,14922E+16;3,85101E+15;10280
2322;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10320
2323;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10320
2324;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03853E+16;4,38402E+15;4,09117E+15;10320
2325;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10320
2326;4;7,86538E+15;8,74615E+15;3,22952E+16;7,57222E+15;4,2414E+15;3,94414E+16;10320
2327;5;7,86397E+15;8,74632E+15;3,22964E+15;7,5804E+15;4,23932E+15;3,94202E+16;10320
2328;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10320
2329;7;7,8665E+15;8,74602E+15;3,22942E+14;7,57283E+15;4,24305E+15;3,94582E+16;10320
2330;8;7,80583E+15;8,7533E+13;3,23457E+15;8,23014E+15;4,15343E+16;3,85523E+15;10320
2331;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10360
2332;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10360
2333;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03854E+16;4,38402E+15;4,09117E+15;10360
2334;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10360
2335;4;7,86759E+15;8,74589E+15;3,22933E+15;7,57218E+15;4,24466E+15;3,94746E+15;10360
2336;5;7,86572E+15;8,74611E+15;3,22949E+16;7,58046E+15;4,2419E+15;3,94465E+16;10360
2337;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10360
2338;7;7,86868E+15;8,74576E+15;3,22924E+16;7,57279E+15;4,24627E+15;3,94911E+15;10360
2339;8;7,80836E+15;8,753E+15;3,23435E+16;8,22694E+15;4,15716E+16;3,85898E+15;10360
2340;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10400
2341;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10400
2342;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03854E+16;4,38402E+15;4,09117E+16;10400
2343;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10400
2344;4;7,86957E+15;8,74565E+15;3,22916E+16;7,53384E+14;4,24758E+15;3,95044E+16;10400
2345;5;7,86722E+15;8,74593E+15;3,22936E+13;7,0715E+15;4,24412E+15;3,94691E+14;10400
2346;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+16;4,38402E+15;4,09117E+15;10400
2347;7;7,87063E+15;8,74552E+15;3,22907E+15;7,57275E+15;4,24916E+15;3,95205E+16;10400
2348;8;7,81058E+14;8,75273E+15;3,23416E+15;8,22382E+15;4,16044E+15;3,86227E+15;10400
2349;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10440
2350;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10440
2351;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03854E+16;4,38402E+15;4,09117E+16;10440
2352;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10440
2353;4;7,87132E+15;8,74544E+15;3,22901E+15;7,53383E+15;4,25017E+15;3,95307E+16;10440
2354;5;7,86848E+14;8,74578E+15;3,22925E+14;7,07156E+15;4,24598E+15;3,94881E+16;10440
2355;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10440
2356;7;7,87236E+15;8,74532E+15;3,22892E+16;7,06314E+15;4,25171E+14;3,95465E+15;10440
2357;8;7,81251E+15;8,7525E+15;3,234E+15;8,22078E+14;4,16329E+16;3,86513E+15;10440
2358;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10480
2359;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10480
2360;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03854E+15;4,38402E+15;4,09117E+14;10480
2361;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10480
2362;4;7,87285E+15;8,74526E+15;3,22888E+15;7,06245E+15;4,25244E+15;3,95539E+16;10480
2363;5;7,86952E+15;8,74566E+15;3,22917E+15;7,07163E+15;4,24751E+15;3,95037E+16;10480
2364;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10480
2365;7;7,87388E+16;8,74513E+15;3,2288E+15;7,06311E+15;4,25396E+15;3,95694E+15;10480
2366;8;7,81415E+15;8,7523E+15;3,23386E+16;8,21784E+15;4,16572E+16;3,86757E+15;10480
2367;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10520
2368;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10520
2369;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03854E+15;4,38402E+15;4,09117E+14;10520
2370;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10520
2371;4;7,87418E+15;8,7451E+14;3,22877E+16;7,0214E+15;4,2544E+14;3,95739E+15;10520
2372;5;7,87034E+15;8,74556E+15;3,2291E+16;7,0717E+15;4,24873E+15;3,9516E+15;10520
2373;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10520
2374;7;7,87519E+15;8,74498E+15;3,22868E+15;7,06308E+15;4,25589E+15;3,95892E+15;10520
2375;8;7,81552E+15;8,75214E+15;3,23375E+15;8,21499E+15;4,16774E+16;3,86961E+16;10520
